1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.200000000000000000e+01 1.500000000000000000e+01 1.800000000000000000e+01 2.300000000000000000e+01 2.900000000000000000e+01 3.700000000000000000e+01 4.600000000000000000e+01 5.800000000000000000e+01 7.300000000000000000e+01 9.200000000000000000e+01 1.150000000000000000e+02 1.450000000000000000e+02 1.820000000000000000e+02 2.280000000000000000e+02 2.860000000000000000e+02 3.590000000000000000e+02 4.500000000000000000e+02 5.650000000000000000e+02 7.080000000000000000e+02 8.880000000000000000e+02 1.114000000000000000e+03 1.397000000000000000e+03 1.752000000000000000e+03 2.198000000000000000e+03 2.756000000000000000e+03 3.456000000000000000e+03 4.334000000000000000e+03 5.435000000000000000e+03 6.815000000000000000e+03 8.547000000000000000e+03 1.071800000000000000e+04 1.344000000000000000e+04 1.685400000000000000e+04 2.113500000000000000e+04 2.650300000000000000e+04 3.323400000000000000e+04 4.167600000000000000e+04 5.226100000000000000e+04
2.298430175781249890e-02 5.204351806640625244e-03 3.169381713867187346e-03 3.586486816406250170e-03 1.113705444335937392e-03 1.572441101074218816e-03 1.484266662597656357e-03 9.588195800781250432e-04 6.777206420898437876e-04 7.832931518554687479e-04 6.276092529296875035e-04 5.570205688476562384e-04 4.226989746093750265e-04 3.849212646484374790e-04 3.249664306640625091e-04 2.772140502929687565e-04 2.267501831054687578e-04 1.997116088867187541e-04 1.635238647460937416e-04 1.345611572265624999e-04 1.106994628906250055e-04 8.923187255859375150e-05 6.992187499999999705e-05 5.368652343750000296e-05 3.850708007812500100e-05 2.675781250000000073e-05 1.700744628906250054e-05 1.008911132812500015e-05 5.343627929687500172e-06 2.474975585937500165e-06 1.002502441406249916e-06 2.624511718750000002e-07 5.035400390624999972e-08 1.068115234374999989e-08 1.525878906250000073e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
