1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.200000000000000000e+01 1.600000000000000000e+01 2.100000000000000000e+01 2.700000000000000000e+01 3.500000000000000000e+01 4.500000000000000000e+01 5.800000000000000000e+01 7.500000000000000000e+01 9.700000000000000000e+01 1.260000000000000000e+02 1.620000000000000000e+02 2.100000000000000000e+02 2.700000000000000000e+02 3.490000000000000000e+02 4.500000000000000000e+02 5.810000000000000000e+02 7.500000000000000000e+02 9.670000000000000000e+02 1.248000000000000000e+03 1.610000000000000000e+03 2.077000000000000000e+03 2.679000000000000000e+03 3.456000000000000000e+03 4.458000000000000000e+03 5.751000000000000000e+03 7.419000000000000000e+03 9.571000000000000000e+03 1.234600000000000000e+04 1.592600000000000000e+04 2.054500000000000000e+04 2.650300000000000000e+04 3.418800000000000000e+04 4.410200000000000000e+04 5.689100000000000000e+04 7.338800000000000000e+04 9.466900000000000000e+04 1.221210000000000000e+05 1.575340000000000000e+05 2.032150000000000000e+05
3.876560000000000000e+06 7.380320000000000000e+05 4.248230000000000000e+05 2.651320000000000000e+05 3.102850000000000000e+05 1.729200000000000000e+05 1.514470000000000000e+05 1.126260000000000000e+05 7.948100000000000000e+04 5.602500000000000000e+04 4.414100000000000000e+04 3.217400000000000000e+04 2.465900000000000000e+04 1.822800000000000000e+04 1.378000000000000000e+04 1.033700000000000000e+04 7.393000000000000000e+03 5.584000000000000000e+03 3.912000000000000000e+03 2.928000000000000000e+03 2.271000000000000000e+03 1.619000000000000000e+03 1.107000000000000000e+03 8.730000000000000000e+02 6.350000000000000000e+02 4.240000000000000000e+02 3.150000000000000000e+02 2.270000000000000000e+02 1.520000000000000000e+02 1.010000000000000000e+02 8.100000000000000000e+01 5.500000000000000000e+01 4.100000000000000000e+01 3.800000000000000000e+01 1.300000000000000000e+01 1.100000000000000000e+01 7.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000000e+01 3.510000000000000000e+02 6.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
