1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 1.500000000000000000e+01 1.900000000000000000e+01 2.400000000000000000e+01 3.100000000000000000e+01 4.000000000000000000e+01 5.100000000000000000e+01 6.600000000000000000e+01 8.400000000000000000e+01 1.080000000000000000e+02 1.380000000000000000e+02 1.760000000000000000e+02 2.260000000000000000e+02 2.890000000000000000e+02 3.700000000000000000e+02 4.740000000000000000e+02 6.060000000000000000e+02 7.760000000000000000e+02 9.920000000000000000e+02 1.270000000000000000e+03 1.625000000000000000e+03 2.079000000000000000e+03 2.661000000000000000e+03 3.404000000000000000e+03 4.356000000000000000e+03 5.573000000000000000e+03 7.131000000000000000e+03 9.124000000000000000e+03 1.167400000000000000e+04 1.493700000000000000e+04 1.911200000000000000e+04 2.445300000000000000e+04 3.128800000000000000e+04 4.003200000000000000e+04 5.122000000000000000e+04
1.228917236328124982e-02 2.198899841308593790e-03 1.231570434570312435e-03 7.514724731445312491e-04 4.279739379882812342e-04 2.299583435058593869e-04 1.427947998046875011e-04 8.224716186523437834e-05 4.515724182128906208e-05 2.676757812499988513e-05 1.552058628627236229e-05 8.696153428819399238e-06 4.853543368252887587e-06 2.676289876302280031e-06 1.465521918402611362e-06 8.094787597656380221e-07 4.546101888020896035e-07 2.443012438322275456e-07 1.277465820312513118e-07 6.786528087797903373e-08 3.722391010802321102e-08 1.986576960637072341e-08 9.964451645360031233e-09 5.170036764705866184e-09 2.627902560763872575e-09 1.152642339253592896e-09 6.103515624999994295e-10 3.260137751238982224e-10 1.179803278028350108e-10 4.312712924798118110e-11 2.404220965730042083e-11 8.776624768898929208e-12 0.000000000000000000e+00 0.000000000000000000e+00 5.983838848039215633e-13 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
