1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.900000000000000000e+01 1.000000000000000000e+02 1.010000000000000000e+02 1.020000000000000000e+02 1.040000000000000000e+02 1.050000000000000000e+02 1.060000000000000000e+02 1.080000000000000000e+02 1.090000000000000000e+02 1.100000000000000000e+02 1.120000000000000000e+02 1.130000000000000000e+02 1.150000000000000000e+02 1.160000000000000000e+02 1.180000000000000000e+02 1.190000000000000000e+02 1.210000000000000000e+02 1.220000000000000000e+02 1.240000000000000000e+02 1.250000000000000000e+02 1.270000000000000000e+02 1.280000000000000000e+02 1.300000000000000000e+02 1.320000000000000000e+02 1.330000000000000000e+02 1.350000000000000000e+02 1.370000000000000000e+02 1.380000000000000000e+02 1.400000000000000000e+02 1.420000000000000000e+02 1.440000000000000000e+02 1.450000000000000000e+02 1.470000000000000000e+02 1.490000000000000000e+02 1.510000000000000000e+02 1.530000000000000000e+02 1.550000000000000000e+02 1.570000000000000000e+02 1.590000000000000000e+02 1.610000000000000000e+02 1.630000000000000000e+02 1.650000000000000000e+02 1.670000000000000000e+02 1.690000000000000000e+02 1.710000000000000000e+02 1.730000000000000000e+02 1.760000000000000000e+02 1.780000000000000000e+02 1.800000000000000000e+02 1.820000000000000000e+02 1.850000000000000000e+02 1.870000000000000000e+02 1.890000000000000000e+02 1.920000000000000000e+02 1.940000000000000000e+02 1.960000000000000000e+02 1.990000000000000000e+02 2.010000000000000000e+02 2.040000000000000000e+02 2.070000000000000000e+02 2.090000000000000000e+02 2.120000000000000000e+02 2.140000000000000000e+02 2.170000000000000000e+02 2.200000000000000000e+02 2.230000000000000000e+02 2.250000000000000000e+02 2.280000000000000000e+02 2.310000000000000000e+02 2.340000000000000000e+02 2.370000000000000000e+02 2.400000000000000000e+02 2.430000000000000000e+02 2.460000000000000000e+02 2.490000000000000000e+02 2.520000000000000000e+02 2.560000000000000000e+02 2.590000000000000000e+02 2.620000000000000000e+02 2.650000000000000000e+02 2.690000000000000000e+02 2.720000000000000000e+02 2.750000000000000000e+02 2.790000000000000000e+02 2.820000000000000000e+02 2.860000000000000000e+02 2.900000000000000000e+02 2.930000000000000000e+02 2.970000000000000000e+02 3.010000000000000000e+02 3.040000000000000000e+02 3.080000000000000000e+02 3.120000000000000000e+02 3.160000000000000000e+02 3.200000000000000000e+02 3.240000000000000000e+02 3.280000000000000000e+02 3.320000000000000000e+02 3.360000000000000000e+02 3.410000000000000000e+02 3.450000000000000000e+02 3.490000000000000000e+02 3.540000000000000000e+02 3.580000000000000000e+02 3.630000000000000000e+02 3.670000000000000000e+02 3.720000000000000000e+02 3.770000000000000000e+02 3.810000000000000000e+02 3.860000000000000000e+02 3.910000000000000000e+02 3.960000000000000000e+02 4.010000000000000000e+02 4.060000000000000000e+02 4.110000000000000000e+02 4.160000000000000000e+02 4.210000000000000000e+02 4.270000000000000000e+02 4.320000000000000000e+02 4.370000000000000000e+02 4.430000000000000000e+02 4.490000000000000000e+02 4.540000000000000000e+02 4.600000000000000000e+02 4.660000000000000000e+02 4.720000000000000000e+02 4.780000000000000000e+02 4.840000000000000000e+02 4.900000000000000000e+02 4.960000000000000000e+02 5.020000000000000000e+02 5.080000000000000000e+02 5.150000000000000000e+02 5.210000000000000000e+02 5.280000000000000000e+02 5.340000000000000000e+02 5.410000000000000000e+02 5.480000000000000000e+02 5.550000000000000000e+02 5.620000000000000000e+02 5.690000000000000000e+02 5.760000000000000000e+02 5.830000000000000000e+02 5.910000000000000000e+02 5.980000000000000000e+02 6.060000000000000000e+02 6.130000000000000000e+02 6.210000000000000000e+02 6.290000000000000000e+02 6.370000000000000000e+02 6.450000000000000000e+02 6.530000000000000000e+02 6.610000000000000000e+02 6.690000000000000000e+02 6.780000000000000000e+02 6.860000000000000000e+02 6.950000000000000000e+02 7.040000000000000000e+02 7.120000000000000000e+02 7.210000000000000000e+02 7.300000000000000000e+02 7.400000000000000000e+02 7.490000000000000000e+02 7.580000000000000000e+02 7.680000000000000000e+02 7.770000000000000000e+02 7.870000000000000000e+02 7.970000000000000000e+02 8.070000000000000000e+02 8.170000000000000000e+02 8.280000000000000000e+02 8.380000000000000000e+02 8.490000000000000000e+02 8.590000000000000000e+02 8.700000000000000000e+02 8.810000000000000000e+02 8.920000000000000000e+02 9.030000000000000000e+02 9.150000000000000000e+02 9.260000000000000000e+02 9.380000000000000000e+02 9.500000000000000000e+02 9.620000000000000000e+02 9.740000000000000000e+02 9.860000000000000000e+02 9.980000000000000000e+02 1.011000000000000000e+03 1.024000000000000000e+03 1.036000000000000000e+03 1.049000000000000000e+03 1.063000000000000000e+03 1.076000000000000000e+03 1.089000000000000000e+03 1.103000000000000000e+03 1.117000000000000000e+03 1.131000000000000000e+03 1.145000000000000000e+03 1.160000000000000000e+03 1.174000000000000000e+03 1.189000000000000000e+03 1.204000000000000000e+03 1.219000000000000000e+03 1.234000000000000000e+03 1.250000000000000000e+03 1.266000000000000000e+03 1.282000000000000000e+03 1.298000000000000000e+03 1.314000000000000000e+03 1.331000000000000000e+03 1.347000000000000000e+03 1.364000000000000000e+03 1.381000000000000000e+03 1.399000000000000000e+03 1.416000000000000000e+03 1.434000000000000000e+03 1.452000000000000000e+03 1.470000000000000000e+03 1.489000000000000000e+03 1.508000000000000000e+03 1.527000000000000000e+03 1.546000000000000000e+03 1.565000000000000000e+03 1.585000000000000000e+03 1.605000000000000000e+03 1.625000000000000000e+03 1.645000000000000000e+03 1.666000000000000000e+03 1.687000000000000000e+03 1.708000000000000000e+03 1.730000000000000000e+03 1.751000000000000000e+03 1.774000000000000000e+03 1.796000000000000000e+03 1.818000000000000000e+03 1.841000000000000000e+03 1.864000000000000000e+03 1.888000000000000000e+03 1.912000000000000000e+03 1.936000000000000000e+03 1.960000000000000000e+03 1.985000000000000000e+03 2.009000000000000000e+03 2.035000000000000000e+03 2.060000000000000000e+03 2.086000000000000000e+03 2.112000000000000000e+03 2.139000000000000000e+03 2.166000000000000000e+03 2.193000000000000000e+03 2.221000000000000000e+03 2.249000000000000000e+03 2.277000000000000000e+03 2.305000000000000000e+03 2.334000000000000000e+03 2.364000000000000000e+03 2.394000000000000000e+03 2.424000000000000000e+03 2.454000000000000000e+03 2.485000000000000000e+03 2.516000000000000000e+03 2.548000000000000000e+03 2.580000000000000000e+03 2.612000000000000000e+03 2.645000000000000000e+03 2.678000000000000000e+03 2.712000000000000000e+03 2.746000000000000000e+03 2.781000000000000000e+03 2.816000000000000000e+03 2.851000000000000000e+03 2.887000000000000000e+03 2.923000000000000000e+03 2.960000000000000000e+03 2.997000000000000000e+03 3.035000000000000000e+03 3.073000000000000000e+03 3.111000000000000000e+03 3.151000000000000000e+03 3.190000000000000000e+03 3.230000000000000000e+03 3.271000000000000000e+03 3.312000000000000000e+03 3.354000000000000000e+03 3.396000000000000000e+03 3.438000000000000000e+03 3.482000000000000000e+03 3.525000000000000000e+03 3.570000000000000000e+03 3.615000000000000000e+03 3.660000000000000000e+03 3.706000000000000000e+03 3.753000000000000000e+03 3.800000000000000000e+03 3.848000000000000000e+03 3.896000000000000000e+03 3.945000000000000000e+03 3.994000000000000000e+03 4.045000000000000000e+03 4.096000000000000000e+03 4.147000000000000000e+03 4.199000000000000000e+03 4.252000000000000000e+03 4.305000000000000000e+03 4.359000000000000000e+03 4.414000000000000000e+03 4.470000000000000000e+03 4.526000000000000000e+03 4.583000000000000000e+03 4.640000000000000000e+03 4.699000000000000000e+03 4.758000000000000000e+03 4.818000000000000000e+03 4.878000000000000000e+03 4.939000000000000000e+03 5.001000000000000000e+03 5.064000000000000000e+03 5.128000000000000000e+03 5.192000000000000000e+03 5.258000000000000000e+03 5.324000000000000000e+03 5.391000000000000000e+03 5.458000000000000000e+03 5.527000000000000000e+03 5.597000000000000000e+03 5.667000000000000000e+03 5.738000000000000000e+03 5.810000000000000000e+03 5.883000000000000000e+03 5.957000000000000000e+03 6.032000000000000000e+03 6.108000000000000000e+03 6.185000000000000000e+03 6.262000000000000000e+03 6.341000000000000000e+03 6.421000000000000000e+03 6.501000000000000000e+03 6.583000000000000000e+03 6.666000000000000000e+03 6.750000000000000000e+03 6.835000000000000000e+03 6.920000000000000000e+03 7.007000000000000000e+03 7.096000000000000000e+03 7.185000000000000000e+03 7.275000000000000000e+03 7.366000000000000000e+03 7.459000000000000000e+03 7.553000000000000000e+03 7.648000000000000000e+03 7.744000000000000000e+03 7.841000000000000000e+03 7.940000000000000000e+03 8.039000000000000000e+03 8.141000000000000000e+03 8.243000000000000000e+03 8.346000000000000000e+03 8.451000000000000000e+03 8.558000000000000000e+03 8.665000000000000000e+03 8.774000000000000000e+03 8.884000000000000000e+03 8.996000000000000000e+03 9.109000000000000000e+03 9.223000000000000000e+03 9.339000000000000000e+03 9.457000000000000000e+03 9.576000000000000000e+03 9.696000000000000000e+03 9.818000000000000000e+03 9.941000000000000000e+03 1.006600000000000000e+04 1.019300000000000000e+04 1.032100000000000000e+04 1.045000000000000000e+04 1.058200000000000000e+04 1.071500000000000000e+04 1.084900000000000000e+04 1.098600000000000000e+04 1.112400000000000000e+04 1.126400000000000000e+04 1.140500000000000000e+04 1.154900000000000000e+04 1.169400000000000000e+04 1.184100000000000000e+04 1.199000000000000000e+04 1.214000000000000000e+04 1.229300000000000000e+04 1.244700000000000000e+04 1.260400000000000000e+04 1.276200000000000000e+04 1.292300000000000000e+04 1.308500000000000000e+04 1.324900000000000000e+04 1.341600000000000000e+04 1.358500000000000000e+04 1.375500000000000000e+04 1.392800000000000000e+04 1.410300000000000000e+04 1.428000000000000000e+04 1.446000000000000000e+04 1.464200000000000000e+04 1.482600000000000000e+04 1.501200000000000000e+04 1.520100000000000000e+04 1.539200000000000000e+04 1.558500000000000000e+04 1.578100000000000000e+04 1.597900000000000000e+04 1.618000000000000000e+04 1.638300000000000000e+04 1.658900000000000000e+04 1.679800000000000000e+04 1.700900000000000000e+04 1.722300000000000000e+04 1.743900000000000000e+04 1.765800000000000000e+04 1.788000000000000000e+04 1.810500000000000000e+04 1.833300000000000000e+04 1.856300000000000000e+04 1.879600000000000000e+04 1.903300000000000000e+04 1.927200000000000000e+04 1.951400000000000000e+04 1.975900000000000000e+04 2.000700000000000000e+04 2.025900000000000000e+04 2.051400000000000000e+04 2.077100000000000000e+04 2.103200000000000000e+04 2.129700000000000000e+04 2.156400000000000000e+04 2.183500000000000000e+04 2.211000000000000000e+04 2.238800000000000000e+04 2.266900000000000000e+04 2.295400000000000000e+04 2.324200000000000000e+04 2.353500000000000000e+04 2.383000000000000000e+04 2.413000000000000000e+04 2.443300000000000000e+04 2.474000000000000000e+04 2.505100000000000000e+04 2.536600000000000000e+04 2.568500000000000000e+04 2.600700000000000000e+04 2.633400000000000000e+04 2.666500000000000000e+04 2.700000000000000000e+04 2.734000000000000000e+04 2.768300000000000000e+04 2.803100000000000000e+04 2.838400000000000000e+04 2.874000000000000000e+04 2.910100000000000000e+04 2.946700000000000000e+04 2.983800000000000000e+04 3.021300000000000000e+04 3.059200000000000000e+04 3.097700000000000000e+04 3.136600000000000000e+04 3.176000000000000000e+04 3.215900000000000000e+04 3.256400000000000000e+04 3.297300000000000000e+04 3.338700000000000000e+04 3.380700000000000000e+04 3.423200000000000000e+04 3.466200000000000000e+04 3.509700000000000000e+04 3.553900000000000000e+04 3.598500000000000000e+04 3.643700000000000000e+04 3.689500000000000000e+04 3.735900000000000000e+04 3.782900000000000000e+04 3.830400000000000000e+04 3.878500000000000000e+04 3.927300000000000000e+04 3.976600000000000000e+04 4.026600000000000000e+04 4.077200000000000000e+04 4.128500000000000000e+04 4.180300000000000000e+04 4.232900000000000000e+04 4.286100000000000000e+04 4.339900000000000000e+04 4.394500000000000000e+04 4.449700000000000000e+04 4.505600000000000000e+04 4.562300000000000000e+04 4.619600000000000000e+04 4.677700000000000000e+04 4.736400000000000000e+04 4.796000000000000000e+04 4.856200000000000000e+04 4.917300000000000000e+04 4.979100000000000000e+04 5.041600000000000000e+04 5.105000000000000000e+04 5.169200000000000000e+04 5.234100000000000000e+04 5.299900000000000000e+04 5.366500000000000000e+04 5.434000000000000000e+04 5.502300000000000000e+04 5.571400000000000000e+04 5.641400000000000000e+04 5.712300000000000000e+04 5.784100000000000000e+04 5.856800000000000000e+04 5.930400000000000000e+04 6.004900000000000000e+04 6.080400000000000000e+04 6.156800000000000000e+04 6.234200000000000000e+04 6.312500000000000000e+04 6.391900000000000000e+04 6.472200000000000000e+04 6.553600000000000000e+04 6.635900000000000000e+04 6.719300000000000000e+04 6.803800000000000000e+04 6.889300000000000000e+04 6.975800000000000000e+04 7.063500000000000000e+04 7.152300000000000000e+04 7.242200000000000000e+04 7.333200000000000000e+04 7.425300000000000000e+04 7.518700000000000000e+04 7.613200000000000000e+04 7.708800000000000000e+04 7.805700000000000000e+04 7.903800000000000000e+04 8.003100000000000000e+04 8.103700000000000000e+04 8.205600000000000000e+04 8.308700000000000000e+04 8.413100000000000000e+04 8.518800000000000000e+04 8.625900000000000000e+04 8.734300000000000000e+04 8.844100000000000000e+04 8.955200000000000000e+04 9.067800000000000000e+04 9.181700000000000000e+04 9.297100000000000000e+04 9.414000000000000000e+04 9.532300000000000000e+04 9.652100000000000000e+04 9.773400000000000000e+04 9.896200000000000000e+04 1.002060000000000000e+05 1.014650000000000000e+05 1.027400000000000000e+05 1.040310000000000000e+05 1.053390000000000000e+05 1.066630000000000000e+05 1.080030000000000000e+05 1.093600000000000000e+05 1.107350000000000000e+05 1.121270000000000000e+05 1.135360000000000000e+05 1.149630000000000000e+05 1.164070000000000000e+05 1.178700000000000000e+05 1.193520000000000000e+05 1.208520000000000000e+05 1.223700000000000000e+05 1.239080000000000000e+05 1.254660000000000000e+05 1.270420000000000000e+05 1.286390000000000000e+05 1.302560000000000000e+05 1.318930000000000000e+05 1.335500000000000000e+05 1.352280000000000000e+05 1.369280000000000000e+05 1.386490000000000000e+05 1.403910000000000000e+05 1.421560000000000000e+05 1.439420000000000000e+05 1.457510000000000000e+05 1.475830000000000000e+05 1.494380000000000000e+05 1.513160000000000000e+05 1.532170000000000000e+05 1.551430000000000000e+05 1.570930000000000000e+05 1.590670000000000000e+05 1.610660000000000000e+05 1.630900000000000000e+05 1.651400000000000000e+05 1.672150000000000000e+05 1.693170000000000000e+05 1.714450000000000000e+05 1.735990000000000000e+05 1.757810000000000000e+05 1.779900000000000000e+05 1.802270000000000000e+05 1.824920000000000000e+05 1.847850000000000000e+05 1.871080000000000000e+05 1.894590000000000000e+05 1.918400000000000000e+05 1.942510000000000000e+05 1.966920000000000000e+05 1.991640000000000000e+05 2.016670000000000000e+05 2.042020000000000000e+05 2.067680000000000000e+05 2.093670000000000000e+05 2.119980000000000000e+05 2.146620000000000000e+05 2.173600000000000000e+05 2.200920000000000000e+05 2.228580000000000000e+05 2.256580000000000000e+05 2.284940000000000000e+05 2.313660000000000000e+05 2.342740000000000000e+05 2.372180000000000000e+05 2.401990000000000000e+05 2.432180000000000000e+05 2.462740000000000000e+05 2.493690000000000000e+05 2.525030000000000000e+05 2.556770000000000000e+05 2.588900000000000000e+05
