5.899999999999999689e-01 5.983673469387754684e-01 6.067346938775509679e-01 6.151020408163264674e-01 6.234693877551019670e-01 6.318367346938775775e-01 6.402040816326530770e-01 6.485714285714285765e-01 6.569387755102040760e-01 6.653061224489795755e-01 6.736734693877550750e-01 6.820408163265305745e-01 6.904081632653060741e-01 6.987755102040815736e-01 7.071428571428570731e-01 7.155102040816326836e-01 7.238775510204081831e-01 7.322448979591836826e-01 7.406122448979591821e-01 7.489795918367346816e-01 7.573469387755101812e-01 7.657142857142856807e-01 7.740816326530612912e-01 7.824489795918367907e-01 7.908163265306122902e-01 7.991836734693877897e-01 8.075510204081632892e-01 8.159183673469387887e-01 8.242857142857142883e-01 8.326530612244897878e-01 8.410204081632652873e-01 8.493877551020407868e-01 8.577551020408162863e-01 8.661224489795917858e-01 8.744897959183672853e-01 8.828571428571428958e-01 8.912244897959183954e-01 8.995918367346938949e-01 9.079591836734693944e-01 9.163265306122450049e-01 9.246938775510205044e-01 9.330612244897960039e-01 9.414285714285715034e-01 9.497959183673470029e-01 9.581632653061225025e-01 9.665306122448980020e-01 9.748979591836735015e-01 9.832653061224490010e-01 9.916326530612245005e-01 1.000000000000000000e+00
9.522285461425780695e-02 3.499043426513671617e-01 4.728442001342773593e-01 5.228075637817383159e-01 5.542437973022460440e-01 5.766758499145507866e-01 5.957215728759766016e-01 6.122322311401366957e-01 6.265317230224609624e-01 6.398787384033203240e-01 6.521594238281249734e-01 6.639147567749023038e-01 6.751908798217773899e-01 6.857707748413085502e-01 6.960352478027344025e-01 7.060686721801757715e-01 7.158171691894531508e-01 7.253521041870116814e-01 7.347212371826171706e-01 7.439301605224609704e-01 7.530893325805664285e-01 7.621501464843749574e-01 7.710026855468750107e-01 7.798783416748047426e-01 7.886887207031250124e-01 7.974339294433593350e-01 8.060068283081054386e-01 8.146685943603515501e-01 8.233111572265624512e-01 8.318512039184570162e-01 8.403321380615234037e-01 8.488741073608397913e-01 8.573427581787109730e-01 8.657728042602539364e-01 8.742711410522461257e-01 8.826816558837891069e-01 8.910447998046875373e-01 8.994814910888672133e-01 9.078609008789062518e-01 9.163142166137695499e-01 9.246938629150390776e-01 9.330145187377929528e-01 9.413722076416015661e-01 9.497839660644531445e-01 9.581558456420898873e-01 9.665183181762695419e-01 9.749136276245117250e-01 9.832517929077148056e-01 9.916203765869140430e-01 1.000000000000000000e+00
